,value range,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.726 - 13.901,0.9999465290840783,0.024519725301464297,0.006331873837569775,0.0,0.9999733680596143,0.5760000000000005,"{75: np.float64(0.0009999999999994458), 90: np.float64(0.016999999999999904), 95: np.float64(0.041999999999999815), 99: np.float64(0.10099999999999998)}"
radius,0.0199466816788423 - 2.458486763798206,0.9993048071005244,0.014266158308167798,0.005555902383746479,0.0,0.9996560028468366,0.3373776625458338,"{75: np.float64(0.006675492750017775), 90: np.float64(0.019548508403933407), 95: np.float64(0.02568838827624764), 99: np.float64(0.04766551264447627)}"
