,value range,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.09 - 13.943,0.9993973107787721,0.07477435137967348,0.028645366587864693,0.01171850623002213,0.9997485635062454,1.2590320504076402,"{75: np.float64(0.023770896093530725), 90: np.float64(0.055461035390697244), 95: np.float64(0.10257705309665788), 99: np.float64(0.3679681320756586)}"
radius,-0.9763360818022064 - 1.1687920203141815,0.9990966385699608,0.010999669318713682,0.00838366376446122,0.006756127208913912,0.9995528845430164,0.07415767099625514,"{75: np.float64(0.011356712080878899), 90: np.float64(0.017227223371590883), 95: np.float64(0.021721065215935226), 99: np.float64(0.03429564842372678)}"
