,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.9991056984251273,0.15161174494936977,0.038722172521600165,0.005184885844527365,0.9995528836157053,17.931855458764122,"{75: np.float64(0.027870956819921133), 90: np.float64(0.10126200523734957), 95: np.float64(0.1900587029999873), 99: np.float64(0.43634962058223054)}"
radius,0.9998061270554189,0.013462255965888063,0.007048781647942495,0.003480084550178786,0.999903104021297,0.8387471477688041,"{75: np.float64(0.008147665947914273), 90: np.float64(0.016131963537584892), 95: np.float64(0.025495799146715372), 99: np.float64(0.05852600785950761)}"
