,value range,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.5418086127397849 - 288.814589557117,0.9870622401945858,2.6176779172212856,0.3562796736133898,0.009577721642888282,0.9936220873926607,110.09333200937289,"{75: np.float64(0.05416742841280886), 90: np.float64(0.2418037834578464), 95: np.float64(0.8228711397522528), 99: np.float64(8.348377956479323)}"
radius,-1.861069007171269 - 3.1297545143214007,0.9997529203147828,0.01030577426510625,0.005106399769743342,0.00263932261067068,0.9998764909310184,0.27880787293870035,"{75: np.float64(0.005976606942591389), 90: np.float64(0.011112436621590895), 95: np.float64(0.016456604897757268), 99: np.float64(0.046140053773728956)}"
