,value range,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,1.921 - 2.995,0.9767683692968053,0.05625480957996152,0.028416842453131693,0.0004099999999973569,0.9887687322739708,0.2166599999999983,"{75: np.float64(0.03987000000000229), 90: np.float64(0.11423999999999701), 95: np.float64(0.1445599999999998), 99: np.float64(0.1697859999999989)}"
radius,0.9405164849325672 - 1.434888120867316,0.993055464213851,0.008752124565757222,0.0042169779528986985,0.00029191978895282134,0.9967895159909602,0.049872487325862025,"{75: np.float64(0.005026349344748882), 90: np.float64(0.01524837384901434), 95: np.float64(0.02099542547743316), 99: np.float64(0.03349921593906783)}"
