,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.9991736090555139,0.07243962562067008,0.014449657564798414,0.0,0.9995867202315643,3.792,"{75: np.float64(4.440892098500626e-16), 90: np.float64(0.026000000000000023), 95: np.float64(0.07899999999999996), 99: np.float64(0.2909999999999999)}"
radius,0.9996448761987831,1.545448403843872,0.22833797550260473,5.684341886080802e-14,0.9998224232314812,76.9,"{75: np.float64(0.009999999999999787), 90: np.float64(0.19000000000000128), 95: np.float64(0.8099999999999952), 99: np.float64(4.934400000000018)}"
