,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.9977104486157674,1.1720835921410973,0.12591780979625317,0.0051064345176423664,0.9988554767379744,124.61452079883531,"{75: np.float64(0.01832826497147866), 90: np.float64(0.07578601842479671), 95: np.float64(0.2239595139073396), 99: np.float64(2.5937873914825147)}"
radius,0.9999507449969522,0.0056224918763719935,0.002855991285684347,0.0014360275148779245,0.9999753729119454,0.35219599891771536,"{75: np.float64(0.003402823367857688), 90: np.float64(0.006769810908908269), 95: np.float64(0.009955390600419167), 99: np.float64(0.020458739574112372)}"
