,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.9977647823901274,0.9721332052389606,0.10259272122352471,0.008152960644205898,0.9988826180834699,115.15846472652521,"{75: np.float64(0.03382291810026916), 90: np.float64(0.10835615122225241), 95: np.float64(0.20668507343362028), 99: np.float64(1.600423584626419)}"
radius,0.9999044625552681,0.009290705397723602,0.004568503085566662,0.0018876047643765215,0.9999522360129321,0.34563614803981735,"{75: np.float64(0.005013857055634591), 90: np.float64(0.011235976688476658), 95: np.float64(0.017847105961034917), 99: np.float64(0.040134376912604415)}"
