,value range,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.09 - 2.999,0.9996015588887927,0.012820296118616454,0.0035584884648051022,0.0,0.9998008347548047,0.3129999999999997,"{75: np.float64(0.0009999999999998899), 90: np.float64(0.010000000000000009), 95: np.float64(0.020999999999999908), 99: np.float64(0.05899999999999994)}"
radius,-0.9763360818022064 - 0.7228806106869394,0.9997433559877703,0.004813472245302639,0.0017573481231242622,2.7755575615628914e-17,0.9998716719772635,0.08593267655840048,"{75: np.float64(0.001232630517191996), 90: np.float64(0.005315588170086025), 95: np.float64(0.009694355590399436), 99: np.float64(0.02190241020104512)}"
