,value range,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.644 - 13.912,0.9999666952312268,0.009644892492211628,0.001343936776722433,0.0,0.999983383670775,0.751046749546072,"{75: np.float64(9.315277806942746e-05), 90: np.float64(0.0008192978263505985), 95: np.float64(0.002054380524597958), 99: np.float64(0.03680715685390714)}"
radius,0.7818989193511491 - 2.8272399995056454,0.9999813511200452,0.0013003158509722497,0.000400210553071742,0.00015515134975485623,0.9999906983336218,0.0485070427251284,"{75: np.float64(0.0003433140025271286), 90: np.float64(0.0005339287732221366), 95: np.float64(0.0012232839151852797), 99: np.float64(0.006408597519212696)}"
