,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.9985464649834759,0.1479395304744676,0.03828728099055062,0.004718511114355006,0.9992739412440509,19.946345406111305,"{75: np.float64(0.02704869953581779), 90: np.float64(0.10542004997757443), 95: np.float64(0.19611024909497046), 99: np.float64(0.4190864240416328)}"
radius,0.9997646853601904,0.014884366252847886,0.0075582624779698526,0.0034318335082737933,0.9998823708274389,2.0278824589150886,"{75: np.float64(0.008617877164582122), 90: np.float64(0.017716181173555556), 95: np.float64(0.028653459896133437), 99: np.float64(0.06512684761750187)}"
