,value range,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.0999979840073621 - 298.5447575808816,0.2728709030098607,22.42990012917265,13.107804483636013,11.2530178308328,0.5343027371731518,257.5084784704818,"{75: np.float64(15.423789353892992), 90: np.float64(18.517408532834068), 95: np.float64(20.73404863667008), 99: np.float64(102.34281786807927)}"
radius,-0.9974628481553472 - 3.0827540579576227,0.9778146729622429,0.08499169455949711,0.0664405767688153,0.05247064416339331,0.9888944199376586,0.4580776699592273,"{75: np.float64(0.09619903944969971), 90: np.float64(0.13469965074636228), 95: np.float64(0.1572795857524995), 99: np.float64(0.2505204276476836)}"
