,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.9823167084494933,0.09188510564815897,0.05454334245066164,0.026503506362566043,0.9911192313182378,1.1615402437900189,"{75: np.float64(0.06810591620228007), 90: np.float64(0.14006342367135535), 95: np.float64(0.2073085947517214), 99: np.float64(0.3570443102833985)}"
radius,0.9997374331207423,0.01658239941408444,0.011554286239594626,0.008178448361610302,0.9998687083705904,0.17234105618015816,"{75: np.float64(0.015199942140796452), 90: np.float64(0.02522669175591093), 95: np.float64(0.03413424251735102), 99: np.float64(0.05842059286578107)}"
