,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.3090177233167719,16.8380219478115,7.3381699400817935,3.8262812442127645,0.5558936261049733,261.3600452477993,"{75: 8.601260025980169, 90: 14.298002851103636, 95: 18.76912741859748, 99: 70.22622147674694}"
radius,0.9873686629111135,0.11206075358433171,0.0804839984613408,0.05785498467523276,0.9936642606590922,0.6579405300155152,"{75: 0.10398510485522772, 90: 0.1768269736929005, 95: 0.24184292167702914, 99: 0.382457386949836}"
