,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.5878646816543681,3.232982781407986,1.9929991323860332,1.1576493154762009,0.7667233410895458,21.09307603945477,"{75: 2.375373768720129, 90: 4.567478508223235, 95: 6.609823948013517, 99: 13.764967043234444}"
radius,0.9906062913452259,0.09825809703866105,0.07538368945089151,0.0612652568061649,0.9952920633390131,0.5486142802172969,"{75: 0.10025001696791114, 90: 0.15483218558972142, 95: 0.19776175558910475, 99: 0.30113593468777056}"
