# File generated by CMD 3.8 (http://stev.oapd.inaf.it/cmd) on Fri Jul 25 09:27:00 UTC 2025
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 5.00000 1.0499999523 2.4828114860    1.050  1.128  3.6519  2.891    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.55e-12      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.950 4.840 3.642 2.509 1.804 1.258 0.458 -0.196 -0.290
0.0152 0.01508 5.00000 1.1000000238 2.4916801480    1.099  1.163  3.6538  2.883    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.48e-12      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.862 4.705 3.531 2.406 1.709 1.168 0.375 -0.272 -0.365
0.0152 0.01508 5.00000 1.1499999762 2.4996678137    1.149  1.197  3.6556  2.876    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.35e-12      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.779 4.577 3.425 2.308 1.618 1.083 0.296 -0.345 -0.436
0.0152 0.01508 5.00000 1.2000000477 2.5068948796    1.200  1.229  3.6572  2.869    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.17e-12      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.697 4.455 3.322 2.213 1.530 0.999 0.218 -0.417 -0.507
0.0152 0.01508 5.00000 1.2272049189 2.5105438436    1.227  1.246  3.6581  2.866    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.03e-12      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.656 4.393 3.271 2.166 1.486 0.958 0.180 -0.452 -0.542
0.0152 0.01508 5.00000 1.2500000000 2.5134610955    1.250  1.258  3.6588  2.864    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.91e-12      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.624 4.343 3.230 2.128 1.451 0.925 0.150 -0.479 -0.569
0.0152 0.01508 5.00000 1.2999999523 2.5194498592    1.300  1.286  3.6603  2.859    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.58e-12      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.554 4.237 3.142 2.047 1.375 0.853 0.084 -0.540 -0.629
0.0152 0.01508 5.00000 1.3095191717 2.5205305918    1.310  1.291  3.6606  2.858    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.51e-12      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.541 4.218 3.126 2.032 1.362 0.840 0.072 -0.551 -0.640
0.0152 0.01508 5.00000 1.3500001431 2.5249313723    1.350  1.312  3.6617  2.855    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -4.2e-12      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.489 4.139 3.060 1.971 1.305 0.787 0.023 -0.597 -0.684
0.0152 0.01508 5.00000 1.4000000954 2.5299650415    1.400  1.337  3.6631  2.851    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.76e-12      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.426 4.045 2.982 1.899 1.238 0.723 -0.036 -0.651 -0.738
