,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.9461476308858695,4.760352986320407,1.5918361194098931,0.5520650041393612,0.9743696783754635,173.88991040143412,"{75: np.float64(1.1677038367686752), 90: np.float64(3.0792722696491195), 95: np.float64(5.690686447299387), 99: np.float64(19.814476824436586)}"
radius,0.984666517129148,0.1276840901014204,0.09859299293238374,0.08525365174094401,0.9923069685475584,0.88662413679069,"{75: np.float64(0.13101946615835997), 90: np.float64(0.1869549106985117), 95: np.float64(0.23498916580759366), 99: np.float64(0.41123074231255113)}"
