,value range,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
T_eff,3.344668191350628 - 4.634489491902143,0.8693223324381272,0.10326028269685823,0.06445550133625684,0.03046226241057748,0.9324534600019824,0.7862427761941198,"{75: np.float64(0.09267936821221956), 90: np.float64(0.1729934698642269), 95: np.float64(0.23873318375537622), 99: np.float64(0.3603194545444625)}"
log_g,-1.0828963170617296 - 5.433094523832443,0.7482245688265914,0.6206139710984026,0.39670977780777067,0.1955832643010691,0.8654517355941995,4.901284569780921,"{75: np.float64(0.6105349719015186), 90: np.float64(1.0820801350084037), 95: np.float64(1.3797265768921416), 99: np.float64(1.972567698316115)}"
radius,-0.9974747647513328 - 3.082068881511837,0.8054082955965252,0.3108509294534347,0.19928324140884504,0.09859581223504149,0.8976761237730048,2.3967227868762815,"{75: np.float64(0.3065982393281642), 90: np.float64(0.5404674299993187), 95: np.float64(0.6907720725419041), 99: np.float64(0.9911555887733869)}"
