,value range,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.6542770535966311 - 13.927740111688449,0.762400313993691,1.5868637538295014,1.069708813947661,0.760789110979081,0.9168080990761227,6.793720968603239,"{75: np.float64(1.1547821354907795), 90: np.float64(2.278475594704764), 95: np.float64(3.9267906134376105), 99: np.float64(6.058088268394367)}"
radius,0.0909920840275404 - 2.900376516729969,0.9821218597814573,0.06428848258563957,0.05206851487961322,0.04282191739355906,0.992189751850785,0.24111969566047264,"{75: np.float64(0.07068658773949177), 90: np.float64(0.10202753339479483), 95: np.float64(0.12512935861170413), 99: np.float64(0.18057914974751169)}"
