,value range,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.0999979840073621 - 13.998624815474695,0.9988060825951395,0.1140586552050052,0.06421166827237894,0.032417196436711926,0.9994029428086492,2.302518392782492,"{75: np.float64(0.07760916357107261), 90: np.float64(0.15630014146359042), 95: np.float64(0.22952538828885494), 99: np.float64(0.4486116173348846)}"
radius,-0.9974747647513328 - 3.0827540579576227,0.9995316778942331,0.009122362321712117,0.006968426619692465,0.00549809834231528,0.9997658125307401,0.06950863651605355,"{75: np.float64(0.009764735225205965), 90: np.float64(0.014895004595915654), 95: np.float64(0.01863699745801645), 99: np.float64(0.026720597341744926)}"
