,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.9990308063544262,0.08130143768395573,0.023311930400437674,0.000400000000000178,0.9995177203920431,4.6693999999999996,"{75: np.float64(0.014199999999999768), 90: np.float64(0.06300000000000006), 95: np.float64(0.11359999999999992), 99: np.float64(0.3349999999999991)}"
radius,0.9995866396430312,1.6659341969381045,0.36549696697490097,0.012000000000000455,0.9997933574541549,104.22000000000014,"{75: np.float64(0.10400000000000276), 90: np.float64(0.7079999999999984), 95: np.float64(1.617999999999995), 99: np.float64(6.699999999999989)}"
