,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.9996127313737168,0.05139110881397813,0.022526314214272442,0.007530410766601658,0.9998063491080552,1.2720146484374997,"{75: np.float64(0.023344501495361047), 90: np.float64(0.056995812988281006), 95: np.float64(0.08872337036132813), 99: np.float64(0.21545288791656342)}"
radius,0.9992773243997718,2.202542098261657,0.655685062743413,0.1374403152465824,0.999638600257252,138.54486083984375,"{75: np.float64(0.3675636100769042), 90: np.float64(1.4291486053466809), 95: np.float64(2.929359436035141), 99: np.float64(9.196828308105436)}"
