,value range,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.0999979840073621 - 13.998624815474695,0.9997523470164404,0.051545841127897764,0.01636620119706827,0.002785393515495338,0.9998761679412451,5.116395062787612,"{75: np.float64(0.012066454963281237), 90: np.float64(0.03831551466147295), 95: np.float64(0.07338777407919117), 99: np.float64(0.22251578114843712)}"
radius,-0.9974747647513328 - 3.082068881511837,0.9998255710349468,0.009307265548453202,0.005349440941282304,0.003168584828905807,0.9999128127673363,0.445657670892194,"{75: np.float64(0.006767619125146614), 90: np.float64(0.012283112394457606), 95: np.float64(0.016172866816065192), 99: np.float64(0.03498007054032115)}"
