,value range,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.0999979840073621 - 13.998624815474695,0.9996849651382999,0.05817684551607295,0.020475619863660345,0.004786398438871742,0.9998445139274118,2.5615874219368404,"{75: np.float64(0.0172811906483058), 90: np.float64(0.05090241429804517), 95: np.float64(0.08791195802989778), 99: np.float64(0.23929578419029265)}"
radius,-0.9974747647513328 - 3.082068881511837,0.9999460323143257,0.005176870166236759,0.0029600119564396786,0.0018150242822433296,0.9999730226081325,0.17871228061191324,"{75: np.float64(0.0034601258505881916), 90: np.float64(0.0066141016652055094), 95: np.float64(0.009223257837726448), 99: np.float64(0.016959414173526602)}"
