,value range,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,1.921 - 13.588,0.999695530088718,0.06149966228935502,0.022639341114084707,0.0,0.9998490253683542,0.5670000000000002,"{75: np.float64(0.0029999999999996696), 90: np.float64(0.0839999999999999), 95: np.float64(0.16300000000000026), 99: np.float64(0.25399999999999956)}"
radius,0.9630791606418272 - 2.7777891874348675,0.9983024780471921,0.015785115227832283,0.0060750780829859985,0.0,0.9991526479697166,0.25638704171264703,"{75: np.float64(0.006350650379566336), 90: np.float64(0.01873545779090262), 95: np.float64(0.029540532643125846), 99: np.float64(0.06596465877077097)}"
