,value range,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.09 - 13.943,0.9999231735740294,0.026449639849985874,0.00672103115760624,0.0006393333333707396,0.9999618104342513,1.1053690000000085,"{75: np.float64(0.003626750000052942), 90: np.float64(0.015505999999967823), 95: np.float64(0.031410500000025876), 99: np.float64(0.09673395000003651)}"
radius,-0.9763360818022064 - 1.1687920203141815,0.9999482757625959,0.0026437396601815357,0.0010923930171730075,0.0002621259174629409,0.9999742405063983,0.09915397133530157,"{75: np.float64(0.0010234319319111784), 90: np.float64(0.00300311174660782), 95: np.float64(0.004998250810440086), 99: np.float64(0.011280531964708154)}"
