,value range,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,1.892 - 13.29,0.9999696362090389,0.017996215305420483,0.0058748043296701375,0.000800000000005241,0.9999848832740331,0.3459200000000102,"{75: np.float64(0.0026899999999858704), 90: np.float64(0.015990000000014604), 95: np.float64(0.032375000000003595), 99: np.float64(0.08238400000000348)}"
radius,0.8787515201730021 - 2.669967369908504,0.9996427556110449,0.00918627998656975,0.0022298804908053318,0.0003105633723587964,0.9998231149531508,0.19582825987617314,"{75: np.float64(0.0008374146507518221), 90: np.float64(0.003999122712879055), 95: np.float64(0.00958022251059909), 99: np.float64(0.04175831823880949)}"
