,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.9792369541945812,3.3726297453203906,0.8997750595141963,0.28337539331552986,0.9895752234715874,175.29303429574904,"{75: np.float64(0.5190591681651997), 90: np.float64(1.2522099849914958), 95: np.float64(2.9896415494123163), 99: np.float64(13.816679397285577)}"
radius,0.9898325232960165,0.0727925613138646,0.05335985123425558,0.04066783280266528,0.9949047786205186,0.6268139914879132,"{75: np.float64(0.07208341343631353), 90: np.float64(0.114103600890968), 95: np.float64(0.1476434097778386), 99: np.float64(0.2270191628688485)}"
