,value range,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
T_eff,3.344668191350628 - 5.378801600728572,0.9502050923349665,0.07716626476799271,0.018574602737214833,0.0017440988462693596,0.9751306779168328,0.9507131678891638,"{75: np.float64(0.004269203005464739), 90: np.float64(0.021663788215586427), 95: np.float64(0.09745528501190837), 99: np.float64(0.4234514707125996)}"
log_g,-1.0828963170617296 - 6.259434356871683,0.7285247646204323,0.6336713244331573,0.1742157785212933,0.007604120890511545,0.8650177953048179,5.669579778568379,"{75: np.float64(0.01924026393369882), 90: np.float64(0.21184288497538506), 95: np.float64(1.3605069372184821), 99: np.float64(3.347105747853887)}"
radius,-0.9974628481553472 - 3.129269620812593,0.8155741609143345,0.3169693506257924,0.08764571707542136,0.004651815554850003,0.908046242988254,2.8352340461069474,"{75: np.float64(0.010289276264592084), 90: np.float64(0.1061269923641809), 95: np.float64(0.6814188295202127), 99: np.float64(1.6750664629621352)}"
