,value range,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,1.921 - 13.588,0.9991324387232302,0.10199847599097422,0.05150291216073839,0.0064700000000037505,0.9995872529502875,0.9063799999999986,"{75: np.float64(0.07648000000000144), 90: np.float64(0.1649440000000009), 95: np.float64(0.21691750000000756), 99: np.float64(0.3957250999999983)}"
radius,9.185 - 599.5,0.9987061169603524,3.005557881651631,0.986466959676328,0.04905000000018234,0.9993529507344727,40.65700000000007,"{75: np.float64(0.5404749999999847), 90: np.float64(2.458119999999933), 95: np.float64(5.580700000000073), 99: np.float64(14.957889999999995)}"
