,value range,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.09 - 13.943,0.999947771696878,0.02071625873259954,0.00517389998313781,2.0000000000131024e-05,0.9999738972199342,0.7692199999999918,"{75: np.float64(0.001050000000000495), 90: np.float64(0.011960000000000859), 95: np.float64(0.02799999999999888), 99: np.float64(0.09250449999999871)}"
radius,-0.9763360818022064 - 2.8372727025023003,0.9999327210423207,0.005001461082036625,0.0014007827379385362,0.0001537789934492606,0.9999663603465915,0.28472151633180687,"{75: np.float64(0.0005610412879100135), 90: np.float64(0.0036777646047542263), 95: np.float64(0.007637608971211955), 99: np.float64(0.019319972175628766)}"
