,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.984818623254154,3.044515981327664,0.874026208236308,0.224059354335021,0.9935730107890326,168.0098641712518,"{75: np.float64(0.4903785690617194), 90: np.float64(1.5300810011841053), 95: np.float64(3.5909411789950667), 99: np.float64(13.521221645575203)}"
radius,0.990032794666414,0.08582249204945341,0.06309232802274042,0.04688901619977637,0.9950039408873622,0.9416013058304955,"{75: np.float64(0.08624456971699579), 90: np.float64(0.14012272124196334), 95: np.float64(0.17555567629315538), 99: np.float64(0.2634434579482345)}"
