,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.9823018116290078,3.3714396945551637,0.9598519491081561,0.2755211635412331,0.9920186878897392,168.07979004503795,"{75: np.float64(0.5453981810218709), 90: np.float64(1.4460265086502107), 95: np.float64(4.104586077190713), 99: np.float64(14.919841520065205)}"
radius,0.9960963972155822,0.059973955504998844,0.044864861027492216,0.03481369405739243,0.9980482268105499,0.6120855142827277,"{75: np.float64(0.06279191113457158), 90: np.float64(0.09555607371637426), 95: np.float64(0.11948423488010368), 99: np.float64(0.18298373505124002)}"
