,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.3022988533209865,19.104766583863146,9.693516337690694,7.6498373862238545,0.549817109719077,266.6839396577651,"{75: np.float64(10.80949724487724), 90: np.float64(13.697552564548408), 95: np.float64(14.657411788783332), 99: np.float64(89.66819727248982)}"
radius,0.9799410956227308,0.06642646407449426,0.04847936580803161,0.04097100582509933,0.9899197420113868,0.46861550242190386,"{75: np.float64(0.058659636755878763), 90: np.float64(0.08245350550947833), 95: np.float64(0.11226694040627805), 99: np.float64(0.26361622939954116)}"
