,value range,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.644 - 13.912,0.9999706129975968,0.009062415026781975,0.0009175181748970909,0.0,0.9999853151404752,0.28800000000000026,"{75: np.float64(2.220446049250313e-16), 90: np.float64(0.0003333333333332966), 95: np.float64(0.0009999999999998899), 99: np.float64(0.021999999999998465)}"
radius,0.7818989193511491 - 2.8272399995056454,0.9999392441509765,0.0023437644794644594,0.00042158960446888314,6.2998826523053e-05,0.9999696248543333,0.08838773461589322,"{75: np.float64(0.0002642765691508453), 90: np.float64(0.00042267106197879656), 95: np.float64(0.0008094960067854817), 99: np.float64(0.009682379550965339)}"
