,value range,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.6538581961218565 - 283.72102985530483,0.9994093879705608,0.7216597072999168,0.08855011596686893,0.00393599086313412,0.9997046504657136,37.48661252169403,"{75: np.float64(0.016964340029732905), 90: np.float64(0.07882271142453305), 95: np.float64(0.16338261437111842), 99: np.float64(2.0183029164550517)}"
radius,0.0919862423867022 - 2.891706235288321,0.9998902843052527,0.005139787089011381,0.0036980002242870754,0.0027391486002830145,0.9999451411322162,0.07723242145030396,"{75: np.float64(0.004962144885519382), 90: np.float64(0.008135145888062745), 95: np.float64(0.010481505813775776), 99: np.float64(0.016159328552468502)}"
