,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.9939583579459095,0.3943428608727035,0.156273867940004,0.08032508872687827,0.9969916469259911,14.883159168001066,"{75: np.float64(0.16148456208014395), 90: np.float64(0.308272713063048), 95: np.float64(0.4655467674703552), 99: np.float64(1.3684319664683313)}"
radius,0.9987759834874893,0.034357031439120785,0.025551826662590912,0.020208523360502495,0.9993881726160077,0.49841860154233464,"{75: np.float64(0.03488343983024267), 90: np.float64(0.05297127344347158), 95: np.float64(0.06685133793561161), 99: np.float64(0.1041137956906212)}"
