,value range,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.5484495344916944 - 288.814589557117,0.9943770439147128,1.7376968470025398,0.4526389924214827,0.0940908717919372,0.9972164501895486,66.07964868502361,"{75: np.float64(0.2256445778674181), 90: np.float64(0.7210023513932615), 95: np.float64(1.8399953854866675), 99: np.float64(7.511235232664922)}"
radius,-0.3445863859219699 - 3.129269620812593,0.9989105830442501,0.018913135430841027,0.012553646888497692,0.00904352039921208,0.9994552272677016,0.4639726722248743,"{75: np.float64(0.01644163310030128), 90: np.float64(0.026082797965001903), 95: np.float64(0.03419068608449438), 99: np.float64(0.06603106202629151)}"
