,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.9953484609461924,1.4023743872013217,0.13400002901479374,0.005599246564286509,0.9976749167047819,161.71833038427218,"{75: np.float64(0.03285713600858192), 90: np.float64(0.13348373537334196), 95: np.float64(0.273751262681027), 99: np.float64(2.124517560437157)}"
radius,0.9997899702074513,0.013774959488591745,0.007206933620411441,0.003567480407395074,0.9998950176828767,0.4543867202727765,"{75: np.float64(0.0082928719814363), 90: np.float64(0.01642062973219928), 95: np.float64(0.026152285340819856), 99: np.float64(0.059774340553087925)}"
