,value range,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.0999979840073621 - 298.5447575808816,0.3028040512725666,22.232672792268552,11.348863115209971,8.184788827830257,0.5502763411107902,257.8052486889697,"{75: np.float64(13.64282869491493), 90: np.float64(17.69162271769422), 95: np.float64(21.446493318948697), 99: np.float64(105.073475110875)}"
radius,-1.861069007171269 - 3.1297545143214007,0.9839439743859983,0.0943610826492741,0.06559059660663957,0.042886350251173766,0.9919395013742175,0.6754177015661889,"{75: np.float64(0.09215090935132358), 90: np.float64(0.14699874738569563), 95: np.float64(0.1831019989843402), 99: np.float64(0.33364379754484597)}"
