,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.9863740441698512,0.08065948176869223,0.031153554944471182,0.004555084937894471,0.9931827737651617,1.8233967225746763,"{75: np.float64(0.023400605460702495), 90: np.float64(0.08818191937626563), 95: np.float64(0.16559166564657812), 99: np.float64(0.37045663375878146)}"
radius,0.9997980449596693,0.014543308792759283,0.007228490272178777,0.003128295879770482,0.9998990515205088,0.2671235002295904,"{75: np.float64(0.007742169317892844), 90: np.float64(0.016868358989310543), 95: np.float64(0.02834724467149825), 99: np.float64(0.06600400271517959)}"
