,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.35099418522138437,20.31025787668588,9.687150805047574,5.327253736430578,0.5924476226912669,252.99555891779693,"{75: np.float64(11.72572089185125), 90: np.float64(19.081798424067266), 95: np.float64(25.4053479538137), 99: np.float64(89.15849345638797)}"
radius,0.9876869218571414,0.10514176451823155,0.07847834004151566,0.05843539270103293,0.9938243918606257,0.4750715021449913,"{75: np.float64(0.11442173693816071), 90: np.float64(0.16885057647360874), 95: np.float64(0.21180171827998134), 99: np.float64(0.3164785747955201)}"
