,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.9942848014119788,1.5315631214371026,0.16957562201914764,0.01808283565640245,0.9971384528367,170.3796826118662,"{75: np.float64(0.07435845256513196), 90: np.float64(0.18729516671098823), 95: np.float64(0.32235840073796274), 99: np.float64(2.566477238687872)}"
radius,0.9995800993085868,0.013469876228711831,0.007238612954726026,0.003364666770018676,0.999790054827766,0.5659695572107899,"{75: np.float64(0.008237183183166075), 90: np.float64(0.01807414799618758), 95: np.float64(0.02851828354747604), 99: np.float64(0.056901881628613975)}"
