,value range,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.09 - 13.943,0.9996186473237151,0.058928651181218074,0.013670537891463332,0.0,0.9998093269973084,1.2390000000000008,"{75: np.float64(0.0010000000000000009), 90: np.float64(0.021999999999999797), 95: np.float64(0.07000000000000028), 99: np.float64(0.2970000000000006)}"
radius,-0.9763360818022064 - 1.1687920203141815,0.9996366719849652,0.006975916105043043,0.0025473939065645407,2.7755575615628914e-17,0.9998184253497757,0.11918640771920858,"{75: np.float64(0.0017547275665504847), 90: np.float64(0.007613564491801339), 95: np.float64(0.013783677637519975), 99: np.float64(0.032737272876583616)}"
