,value range,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
T_eff,3.4342 - 3.7459,-2.7000490876688024,0.10450873812982184,0.07257868218120656,0.04521361491206144,0.05911328788462665,0.4156640600807284,"{75: np.float64(0.09850953256325923), 90: np.float64(0.1805570341816849), 95: np.float64(0.2500339735073315), 99: np.float64(0.3232930197520012)}"
log_g,-0.384 - 3.823,0.05867590965088465,0.8834372224401872,0.6026825289833975,0.36384014632375283,0.2789396723209431,4.404168064138466,"{75: np.float64(0.8987060874971172), 90: np.float64(1.4765357997431807), 95: np.float64(1.9133596774826729), 99: np.float64(3.0403247488366913)}"
radius,0.287801729930226 - 2.8372727025023003,0.32877256546881606,0.44185778290852606,0.30032824331827446,0.17897815189263455,0.5735103320349993,2.2322373854246926,"{75: np.float64(0.44987275418595896), 90: np.float64(0.7416869453766324), 95: np.float64(0.9589958340604807), 99: np.float64(1.5237099104240635)}"
