,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.9859041811753907,3.0656801068002606,0.8885327688782594,0.22699295964232524,0.9929628049597156,164.9720093054733,"{75: np.float64(0.5143978765766702), 90: np.float64(1.4551345716435498), 95: np.float64(3.6086070875066225), 99: np.float64(14.045857039805542)}"
radius,0.9883049457088656,0.07512453716831054,0.05633247087164707,0.04515124947097948,0.9941396781050037,0.6931021685214243,"{75: np.float64(0.07799529043491783), 90: np.float64(0.11459275158612738), 95: np.float64(0.1434504389926047), 99: np.float64(0.24469213969427595)}"
