,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.9887020117783859,3.5485326646618143,0.5507672621608236,0.019106616907248686,0.9944437625641991,145.07704947334054,"{75: np.float64(0.09564389713269339), 90: np.float64(0.5643212787150155), 95: np.float64(1.7661035545359411), 99: np.float64(11.229073479822496)}"
radius,0.9998304466176052,0.0075393679388525954,0.004016482794226766,0.0023413927524396916,0.9999152670444643,0.3260558360905248,"{75: np.float64(0.004722165373280962), 90: np.float64(0.008852764149386657), 95: np.float64(0.012600323503464272), 99: np.float64(0.02788339521042918)}"
