,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.9943220153507675,1.7636716730611126,0.1672164172453923,0.0031488445426706146,0.9971575469792436,182.61326642493862,"{75: np.float64(0.017163671043497697), 90: np.float64(0.07654339813004095), 95: np.float64(0.23415866024596685), 99: np.float64(3.3371744676276474)}"
radius,0.9998115778518851,0.009669005684649247,0.005618614776581095,0.0033117593057979677,0.9999058029522259,0.37723464142468943,"{75: np.float64(0.0072159906923021655), 90: np.float64(0.012628182701032387), 95: np.float64(0.017569137981178838), 99: np.float64(0.03717903328653559)}"
