,value range,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.726 - 2.996,0.9997386147290966,0.010224238799817249,0.006961948929617581,0.0046716270446776065,0.9998695325352005,0.09049644279479985,"{75: np.float64(0.008902166366577369), 90: np.float64(0.016306894302368313), 95: np.float64(0.022040017175674373), 99: np.float64(0.03571166657447804)}"
radius,0.0199466816788423 - 1.2289134059946882,0.9987323948124496,0.008693723547433795,0.006917988282027232,0.005892467958579839,0.9993660425000692,0.040720456544565575,"{75: np.float64(0.009927378298236977), 90: np.float64(0.014242375528363705), 95: np.float64(0.016934818188078175), 99: np.float64(0.022639018099789562)}"
