,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.9994056321705955,0.061431934567651204,0.0198651872892844,0.00040000000000006697,0.9997041550916238,1.5294000000000008,"{75: np.float64(0.0129999999999999), 90: np.float64(0.058399999999999785), 95: np.float64(0.10199999999999942), 99: np.float64(0.2662880000000008)}"
radius,0.9995787603521372,1.6832935909426117,0.3675385483631895,0.012000000000000455,0.9997893926076269,82.13999999999999,"{75: np.float64(0.1039999999999921), 90: np.float64(0.7179999999999989), 95: np.float64(1.6280000000000143), 99: np.float64(6.779999999999973)}"
