,value range,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.5453736573627747 - 29.99464069960494,0.9987003952016552,0.2141932699676307,0.0331902648917146,0.0031121521529055007,0.9993514303248708,9.358563652403921,"{75: np.float64(0.01774484303260937), 90: np.float64(0.07271552865393253), 95: np.float64(0.15071284804147478), 99: np.float64(0.3659169893699798)}"
radius,-0.3461949526594047 - 3.1297545143214007,0.9993527873099591,0.013891084583938009,0.007490293176635234,0.0038349256704857115,0.9996764243680272,0.194626169761432,"{75: np.float64(0.008971425719862758), 90: np.float64(0.017449645755634527), 95: np.float64(0.026561381057410394), 99: np.float64(0.06072363115380748)}"
