,value range,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.0999979840073621 - 13.998624815474695,0.9987869036693128,0.11478241661131876,0.06417742178716188,0.03178513466183852,0.9993932986617092,2.518844127047103,"{75: np.float64(0.07771247375206647), 90: np.float64(0.15714165005349442), 95: np.float64(0.23129342336242176), 99: np.float64(0.4535258110999138)}"
radius,-0.9974747647513328 - 3.082068881511837,0.9995096419055818,0.009328748993874184,0.007098325080537378,0.0055642414507039994,0.9997548140882503,0.05595286087311027,"{75: np.float64(0.009936909222430824), 90: np.float64(0.01523523171528718), 95: np.float64(0.01909680333650553), 99: np.float64(0.027339827681015273)}"
