,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.9944759194538912,1.5057358898110489,0.269028941916174,0.08228307001399404,0.9972341398306089,162.34286084004708,"{75: np.float64(0.18925867928672435), 90: np.float64(0.38147787640129555), 95: np.float64(0.6951366240099635), 99: np.float64(3.6021099041360136)}"
radius,0.9992332982014706,0.018198073647731794,0.013194503217688504,0.009853745661420055,0.9996165926694625,0.32887565205134917,"{75: np.float64(0.017896056535636473), 90: np.float64(0.02834059315133368), 95: np.float64(0.036717491314663814), 99: np.float64(0.05964503193786251)}"
