,value range,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
T_eff,3.3446822240585243 - 5.35416869711927,0.9446946573786643,0.07548014309873904,0.01788609357965882,0.001698292815104585,0.9723811643954686,1.609889479060282,"{75: np.float64(0.004245127733945253), 90: np.float64(0.021204804043325743), 95: np.float64(0.0948378327419111), 99: np.float64(0.33562307687742954)}"
log_g,-1.0828963170617296 - 7.94051322120885,0.7130295356412809,0.6633959886540569,0.18389644993421925,0.007463297027250793,0.8574896682971213,7.7054905851829,"{75: np.float64(0.019202164074883843), 90: np.float64(0.23088377077883893), 95: np.float64(1.4723364583092602), 99: np.float64(3.4359325858563357)}"
radius,-1.861069007171269 - 3.1297545143214007,0.786410044927937,0.3317608727763511,0.09238759362694479,0.004562827494562549,0.8936850904865793,3.852744459550724,"{75: np.float64(0.010064012763059488), 90: np.float64(0.11544625252528802), 95: np.float64(0.736795922960979), 99: np.float64(1.7182965631040823)}"
