,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.9991950648126066,0.07409500474503916,0.014739065692255174,0.0,0.999597458460088,3.616999999999999,"{75: np.float64(4.440892098500626e-16), 90: np.float64(0.026999999999999913), 95: np.float64(0.08000000000000007), 99: np.float64(0.29499999999999993)}"
radius,0.9996128612182594,1.6120861648297204,0.23144775133558632,5.684341886080802e-14,0.999806443328348,101.19999999999999,"{75: np.float64(0.009999999999999787), 90: np.float64(0.1899999999999995), 95: np.float64(0.8000000000000114), 99: np.float64(5.0)}"
