,value range,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.5453736573627747 - 13.994428587385377,0.9997285130760865,0.05314633969981038,0.023284662743697303,0.005964460627659207,0.9998659329042435,1.1116966005598936,"{75: np.float64(0.021940900642232197), 90: np.float64(0.06466558984843573), 95: np.float64(0.10912339388857126), 99: np.float64(0.24176782891067733)}"
radius,0.0758282047744788 - 3.063523621241276,0.999773231155595,0.008027485533968017,0.00404296538725716,0.001934346084270011,0.9998866113449026,0.126951029819375,"{75: np.float64(0.0047816383381102945), 90: np.float64(0.009647733746668786), 95: np.float64(0.01425238914225233), 99: np.float64(0.032445129030014466)}"
