,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.977543317091482,3.871825220152855,1.210759819436618,0.4982953883567057,0.9887514283795037,168.8245908481736,"{75: np.float64(0.7686140093360381), 90: np.float64(1.615144543035948), 95: np.float64(4.460318471960412), 99: np.float64(17.237290148458353)}"
radius,0.9898944228871319,0.0698336099470633,0.052592441554750624,0.04215957214232087,0.9949365842849771,0.8760999677287435,"{75: np.float64(0.07231701913625319), 90: np.float64(0.10972551933404241), 95: np.float64(0.13725618227326142), 99: np.float64(0.2024897814147454)}"
