,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.9978451112086745,0.9404488375047583,0.10396304930626026,0.011373109518445279,0.998921976521123,83.41131364433224,"{75: np.float64(0.04249602407641262), 90: np.float64(0.11941676978706581), 95: np.float64(0.21204196051454516), 99: np.float64(1.5407969665775119)}"
radius,0.9997426602298136,0.010544323241411798,0.005550074782856433,0.0025566527571241338,0.999871324761183,0.252101628522313,"{75: np.float64(0.0063922727939522694), 90: np.float64(0.013646029991998708), 95: np.float64(0.0209736531643144), 99: np.float64(0.04490174456994667)}"
