,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.9897472491155987,2.61493535997336,0.3036109904276068,0.00869273425641881,0.9949609844745871,129.66147537065044,"{75: np.float64(0.04142822143979508), 90: np.float64(0.18530326478244716), 95: np.float64(0.6136006104154781), 99: np.float64(6.233423887215229)}"
radius,0.999903078245907,0.006840118614655022,0.0040917848361153464,0.0026285737769721207,0.9999516122797355,0.26881310335420894,"{75: np.float64(0.00518112836229806), 90: np.float64(0.009152703121242348), 95: np.float64(0.012347203142563556), 99: np.float64(0.022932781686907846)}"
