,RVE,RMSE,MAE,MedAE,CORR,MAX_ER,Percentiles
mass,0.9991202595658606,0.11509356404788106,0.03479319081165478,0.008073024301950449,0.9995600774874132,11.959957133572864,"{75: np.float64(0.033516786661700826), 90: np.float64(0.09293458642447483), 95: np.float64(0.1501292073315011), 99: np.float64(0.3159725385238993)}"
radius,0.9998846425951273,0.010422081803899207,0.005177513263480905,0.002078897680359914,0.9999423261870403,1.2455598317561498,"{75: np.float64(0.005827391447292551), 90: np.float64(0.013139869775240731), 95: np.float64(0.02048218767066612), 99: np.float64(0.0444135811334222)}"
